"start","end","height","cover_type","cover_type_sub","genus","species","site","line","site_line","date","line_length"
17.85,18.4,4,"forb","forb_other","","","M-7","L4","M-7L4",2024-05-21,0.549999999999997
19.1,19.4,4.5,"shrub","broadleaf_shrub","Rubus","","M-7","L4","M-7L4",2024-05-21,0.299999999999997
0.7,1.8,6.5,"shrub","broadleaf_shrub","Rubus","","M-7","L3","M-7L3",2024-05-21,1.1
2.45,3.1,5.5,"shrub","broadleaf_shrub","Rubus","","M-7","L3","M-7L3",2024-05-21,0.65
3.65,4.45,6,"shrub","broadleaf_shrub","Rubus","","M-7","L3","M-7L3",2024-05-21,0.8
4.65,7,40,"shrub","broadleaf_shrub","Morella","","M-7","L3","M-7L3",2024-05-21,2.35
7.5,8.2,5,"shrub","broadleaf_shrub","Illex","glabra","M-7","L3","M-7L3",2024-05-21,0.699999999999999
9.6,9.8,4,"forb","forb_other","","","M-7","L3","M-7L3",2024-05-21,0.200000000000001
9.9,10.15,4.5,"forb","forb_other","","","M-7","L3","M-7L3",2024-05-21,0.25
11,11.3,3.5,"grass","bluestem","","","M-7","L3","M-7L3",2024-05-21,0.300000000000001
12,12.7,15,"conifer","pine","","","M-7","L3","M-7L3",2024-05-21,0.699999999999999
16.5,17.1,4,"shrub","broadleaf_shrub","Hypericum","","M-7","L3","M-7L3",2024-05-21,0.600000000000001
18.1,18.3,4,"grass","bluestem","","","M-7","L3","M-7L3",2024-05-21,0.199999999999999
19.2,20,3.5,"forb","forb_other","","","M-7","L3","M-7L3",2024-05-21,0.800000000000001
0.25,1.05,6,"shrub","broadleaf_shrub","Illex","","M-7","L2","M-7L2",2024-05-21,0.8
1.06,1.85,2.5,"shrub","broadleaf_shrub","Vaccinium","","M-7","L2","M-7L2",2024-05-21,0.79
1.9,2.1,6,"shrub","broadleaf_shrub","Rubus","","M-7","L2","M-7L2",2024-05-21,0.2
2.8,3,1,"forb","forb_other","Pea","","M-7","L2","M-7L2",2024-05-21,0.2
4,4.45,4.5,"shrub","broadleaf_shrub","Rubus","","M-7","L2","M-7L2",2024-05-21,0.45
5.3,5.5,5,"shrub","broadleaf_shrub","Rubus","","M-7","L2","M-7L2",2024-05-21,0.2
6.25,6.8,5.5,"conifer","pine","","","M-7","L2","M-7L2",2024-05-21,0.55
6.8,7.1,8.5,"shrub","broadleaf_shrub","Rubus","","M-7","L2","M-7L2",2024-05-21,0.3
7.25,7.6,5,"grass","bluestem","","","M-7","L2","M-7L2",2024-05-21,0.35
7.7,8,6,"forb","forb_other","","","M-7","L2","M-7L2",2024-05-21,0.3
8.1,8.4,4,"grass","bluestem","","","M-7","L2","M-7L2",2024-05-21,0.300000000000001
9.4,10.5,5,"forb","forb_other","","","M-7","L2","M-7L2",2024-05-21,1.1
10.95,11.3,5,"forb","forb_other","","","M-7","L2","M-7L2",2024-05-21,0.350000000000001
11.45,11.65,4,"forb","forb_other","","","M-7","L2","M-7L2",2024-05-21,0.200000000000001
15.8,16,4.5,"forb","forb_other","","","M-7","L2","M-7L2",2024-05-21,0.199999999999999
0,0.6,0.5,"forb","forb_other","","","M-7","L1","M-7L1",2024-05-21,0.6
2.6,2.8,4,"forb","fern","","","M-7","L1","M-7L1",2024-05-21,0.2
3.05,3.8,4,"forb","fern","","","M-7","L1","M-7L1",2024-05-21,0.75
3.9,4.3,5,"forb","forb_other","","","M-7","L1","M-7L1",2024-05-21,0.4
5.15,5.4,2,"forb","forb_other","","","M-7","L1","M-7L1",2024-05-21,0.25
5.75,6.15,6.5,"shrub","broadleaf_shrub","Illex","glabra","M-7","L1","M-7L1",2024-05-21,0.4
6.5,6.95,6.5,"shrub","broadleaf_shrub","Rubus","","M-7","L1","M-7L1",2024-05-21,0.45
6.96,7.4,4,"forb","fern","","","M-7","L1","M-7L1",2024-05-21,0.44
7.41,7.65,5,"shrub","broadleaf_shrub","Illex","","M-7","L1","M-7L1",2024-05-21,0.24
8.3,8.5,4.5,"shrub","broadleaf_shrub","Rubus","","M-7","L1","M-7L1",2024-05-21,0.199999999999999
8.75,9.2,5,"forb","forb_other","","","M-7","L1","M-7L1",2024-05-21,0.449999999999999
11.3,12.2,8,"shrub","saw_palmetto","","","M-7","L1","M-7L1",2024-05-21,0.899999999999999
12.8,13.2,4,"grass","bluestem","","","M-7","L1","M-7L1",2024-05-21,0.399999999999999
14.5,14.8,3,"forb","forb_other","","","M-7","L1","M-7L1",2024-05-21,0.300000000000001
15.05,15.3,2.5,"shrub","broadleaf_shrub","Vaccinium","","M-7","L1","M-7L1",2024-05-21,0.25
15.8,16.9,10,"shrub","broadleaf_shrub","Illex","","M-7","L1","M-7L1",2024-05-21,1.1
16.95,17.15,4,"grass","bluestem","","","M-7","L1","M-7L1",2024-05-21,0.199999999999999
18.9,19.3,3.5,"forb","forb_other","","","M-7","L1","M-7L1",2024-05-21,0.400000000000002
0,0.8,3,"shrub","broadleaf_vine","","","T-14","L4","T-14L4",2024-05-20,0.8
3.8,4.75,7.5,"shrub","broadleaf_shrub","Illex","glabra","T-14","L4","T-14L4",2024-05-20,0.95
0.25,7.55,13,"shrub","broadleaf_shrub","Illex","","T-14","L4","T-14L4",2024-05-20,7.3
7.56,7.75,3,"grass","bluestem","","","T-14","L4","T-14L4",2024-05-20,0.19
8,9.7,9,"shrub","broadleaf_shrub","Illex","","T-14","L4","T-14L4",2024-05-20,1.7
10.35,10.95,4,"shrub","broadleaf_shrub","","","T-14","L4","T-14L4",2024-05-20,0.6
11.3,11.9,8.5,"shrub","broadleaf_shrub","Illex","","T-14","L4","T-14L4",2024-05-20,0.6
12.1,13.1,12,"shrub","broadleaf_shrub","Illex","","T-14","L4","T-14L4",2024-05-20,1
13.3,13.7,16,"shrub","broadleaf_shrub","Illex","","T-14","L4","T-14L4",2024-05-20,0.399999999999999
13.71,14.15,3,"grass","wiregrass","","","T-14","L4","T-14L4",2024-05-20,0.44
14.16,15.85,15,"shrub","broadleaf_shrub","Illex","","T-14","L4","T-14L4",2024-05-20,1.69
18.25,18.7,7.5,"shrub","broadleaf_vine","","","T-14","L4","T-14L4",2024-05-20,0.449999999999999
1.1,1.7,12.5,"shrub","broadleaf_shrub","Illex","glabra","T-14","L3","T-14L3",2024-05-20,0.6
1.9,2.4,13,"shrub","broadleaf_shrub","sweet bay","","T-14","L3","T-14L3",2024-05-20,0.5
2.7,4.75,15,"shrub","broadleaf_shrub","Illex","glabra","T-14","L3","T-14L3",2024-05-20,2.05
5.2,5.8,9,"shrub","broadleaf_shrub","Illex","glabra","T-14","L3","T-14L3",2024-05-20,0.6
6.65,7.25,7,"shrub","broadleaf_vine","","","T-14","L3","T-14L3",2024-05-20,0.6
7.65,7.95,5,"shrub","broadleaf_shrub","Illex","glabra","T-14","L3","T-14L3",2024-05-20,0.3
7.96,8.2,3,"grass","bluestem","","","T-14","L3","T-14L3",2024-05-20,0.239999999999999
8.7,9,3,"grass","bluestem","","","T-14","L3","T-14L3",2024-05-20,0.300000000000001
9.1,9.4,2,"shrub","broadleaf_shrub","Rubus","","T-14","L3","T-14L3",2024-05-20,0.300000000000001
9.41,9.75,3,"grass","bluestem","","","T-14","L3","T-14L3",2024-05-20,0.34
11.8,12.1,4,"grass","bluestem","","","T-14","L3","T-14L3",2024-05-20,0.299999999999999
14.25,14.6,4.5,"grass","bluestem","","","T-14","L3","T-14L3",2024-05-20,0.35
16.7,17,3,"grass","bluestem","","","T-14","L3","T-14L3",2024-05-20,0.300000000000001
17.01,17.6,9,"shrub","broadleaf_shrub","Rubus","","T-14","L3","T-14L3",2024-05-20,0.59
17.8,18.3,4,"grass","bluestem","","","T-14","L3","T-14L3",2024-05-20,0.5
18.4,18.9,3,"grass","bluestem","","","T-14","L3","T-14L3",2024-05-20,0.5
19.25,19.7,5.5,"shrub","broadleaf_vine","","","T-14","L3","T-14L3",2024-05-20,0.449999999999999
0.25,0.6,2,"shrub","broadleaf_vine","","","T-14","L2","T-14L2",2024-05-20,0.35
2.2,2.7,5.5,"shrub","broadleaf_shrub","","","T-14","L2","T-14L2",2024-05-20,0.5
3.8,4.4,6,"shrub","broadleaf_vine","","","T-14","L2","T-14L2",2024-05-20,0.600000000000001
5.25,5.7,5,"shrub","broadleaf_shrub","","","T-14","L2","T-14L2",2024-05-20,0.45
6.4,6.8,4,"grass","bluestem","","","T-14","L2","T-14L2",2024-05-20,0.399999999999999
7.2,7.5,4.5,"shrub","broadleaf_vine","","","T-14","L2","T-14L2",2024-05-20,0.3
8,8.25,2.5,"shrub","broadleaf_vine","","","T-14","L2","T-14L2",2024-05-20,0.25
8.9,10.1,5,"shrub","broadleaf_vine","","","T-14","L2","T-14L2",2024-05-20,1.2
11,11.3,5,"forb","forb_other","","","T-14","L2","T-14L2",2024-05-20,0.300000000000001
15.05,15.45,5.5,"shrub","broadleaf_shrub","Illex","glabra","T-14","L2","T-14L2",2024-05-20,0.399999999999999
17.95,18.3,9,"shrub","broadleaf_vine","","","T-14","L2","T-14L2",2024-05-20,0.350000000000001
1.4,2.1,6.5,"shrub","broadleaf_vine","Smilax","","T-14","L1","T-14L1",2024-05-20,0.7
2.5,2.9,6,"shrub","broadleaf_vine","","","T-14","L1","T-14L1",2024-05-20,0.4
3,3.3,4,"shrub","broadleaf_shrub","","","T-14","L1","T-14L1",2024-05-20,0.3
3.8,4.05,5,"shrub","broadleaf_vine","","","T-14","L1","T-14L1",2024-05-20,0.25
4.8,5.3,5,"shrub","broadleaf_vine","","","T-14","L1","T-14L1",2024-05-20,0.5
6,6.6,5,"shrub","broadleaf_vine","","","T-14","L1","T-14L1",2024-05-20,0.6
6.61,7.6,3.5,"shrub","broadleaf_vine","","","T-14","L1","T-14L1",2024-05-20,0.989999999999999
10.1,10.5,2.5,"shrub","broadleaf_vine","","","T-14","L1","T-14L1",2024-05-20,0.4
10.7,10.9,6,"shrub","broadleaf_vine","","","T-14","L1","T-14L1",2024-05-20,0.200000000000001
11.25,12,7,"shrub","broadleaf_vine","","","T-14","L1","T-14L1",2024-05-20,0.75
13.05,13.8,6,"shrub","saw_palmetto","","","T-14","L1","T-14L1",2024-05-20,0.75
15.6,16,4,"forb","fern","","","T-14","L1","T-14L1",2024-05-20,0.4
17.05,17.3,3,"grass","bluestem","","","T-14","L1","T-14L1",2024-05-20,0.25
18.1,18.6,4,"grass","bluestem","","","T-14","L1","T-14L1",2024-05-20,0.5
18.7,19.1,6,"forb","forb_other","","","T-14","L1","T-14L1",2024-05-20,0.400000000000002
0,0.3,2.5,"forb","forb_other","","","T-6","L4","T-6L4",2024-05-20,0.3
4.5,4.8,5,"forb","fern","","","T-6","L4","T-6L4",2024-05-20,0.3
8.25,8.5,3,"forb","forb_other","","","T-6","L4","T-6L4",2024-05-20,0.25
12.45,13.05,7,"forb","fern","","","T-6","L4","T-6L4",2024-05-20,0.600000000000001
14.75,16.9,14,"shrub","broadleaf_shrub","Illex","glabra","T-6","L4","T-6L4",2024-05-20,2.15
18.15,18.5,2,"forb","forb_other","","","T-6","L4","T-6L4",2024-05-20,0.350000000000001
2.3,2.6,4.5,"grass","bluestem","","","T-6","L3","T-6L3",2024-05-20,0.3
9.65,9.9,5,"shrub","broadleaf_shrub","Vaccinium","","T-6","L3","T-6L3",2024-05-20,0.25
10.15,10.4,4,"forb","fern","","","T-6","L3","T-6L3",2024-05-20,0.25
11.05,11.25,4.5,"forb","fern","","","T-6","L3","T-6L3",2024-05-20,0.199999999999999
12.1,12.3,4,"grass","bluestem","","","T-6","L3","T-6L3",2024-05-20,0.200000000000001
12.9,13.1,1,"forb","forb_other","","","T-6","L3","T-6L3",2024-05-20,0.199999999999999
15.35,15.6,1.5,"forb","forb_other","","","T-6","L3","T-6L3",2024-05-20,0.25
16.1,16.3,4,"grass","bluestem","","","T-6","L3","T-6L3",2024-05-20,0.199999999999999
17.05,17.3,1,"forb","forb_other","","","T-6","L3","T-6L3",2024-05-20,0.25
17.8,18,2,"grass","bluestem","","","T-6","L3","T-6L3",2024-05-20,0.199999999999999
19.65,19.85,4,"shrub","broadleaf_shrub","","","T-6","L3","T-6L3",2024-05-20,0.200000000000003
0.9,1.1,3,"forb","forb_other","Xyris","","T-6","L2","T-6L2",2024-05-20,0.2
1.4,1.65,3,"forb","forb_other","","","T-6","L2","T-6L2",2024-05-20,0.25
5.8,6.25,5,"grass","bluestem","","","T-6","L2","T-6L2",2024-05-20,0.45
6.6,6.9,2,"forb","forb_other","","","T-6","L2","T-6L2",2024-05-20,0.300000000000001
8.1,8.8,4.5,"grass","bluestem","","","T-6","L2","T-6L2",2024-05-20,0.700000000000001
10.9,11.3,4,"grass","bluestem","","","T-6","L2","T-6L2",2024-05-20,0.4
11.7,12,4.5,"forb","fern","","","T-6","L2","T-6L2",2024-05-20,0.300000000000001
12.6,12.8,4,"forb","forb_other","","","T-6","L2","T-6L2",2024-05-20,0.200000000000001
12.81,13.2,8,"shrub","broadleaf_shrub","Illex","glabra","T-6","L2","T-6L2",2024-05-20,0.389999999999999
16.55,17.35,11,"shrub","broadleaf_shrub","Illex","glabra","T-6","L2","T-6L2",2024-05-20,0.800000000000001
18.4,19,4.5,"grass","bluestem","","","T-6","L2","T-6L2",2024-05-20,0.600000000000001
19.3,19.6,4,"grass","bluestem","","","T-6","L2","T-6L2",2024-05-20,0.300000000000001
1.85,2.15,7,"shrub","broadleaf_shrub","Illex","glabra","T-6","L1","T-6L1",2024-05-20,0.3
3.65,3.95,5,"shrub","broadleaf_shrub","","","T-6","L1","T-6L1",2024-05-20,0.3
4.05,4.25,4,"grass","bluestem","","","T-6","L1","T-6L1",2024-05-20,0.2
5.8,6,2.5,"grass","bluestem","","","T-6","L1","T-6L1",2024-05-20,0.2
7.2,7.6,13,"shrub","broadleaf_shrub","Illex","glabra","T-6","L1","T-6L1",2024-05-20,0.399999999999999
7.61,7.9,4,"grass","broadleaf_shrub","","","T-6","L1","T-6L1",2024-05-20,0.29
8,8.4,4.5,"grass","bluestem","","","T-6","L1","T-6L1",2024-05-20,0.4
10.3,10.55,4,"grass","bluestem","","","T-6","L1","T-6L1",2024-05-20,0.25
0.25,1,1,"forb","forb_other","","","R-13","L4","R-13L4",2023-05-17,0.75
1.8,2.1,4,"shrub","broadleaf_shrub","Rubus","","R-13","L4","R-13L4",2023-05-17,0.3
2.2,2.4,2,"forb","forb_other","","","R-13","L4","R-13L4",2023-05-17,0.2
4.65,5.45,7,"shrub","broadleaf_shrub","Morella","","R-13","L4","R-13L4",2023-05-17,0.8
9.3,9.5,5,"forb","fern","Pteridium ","","R-13","L4","R-13L4",2023-05-17,0.199999999999999
9.8,10.55,5,"shrub","broadleaf_shrub","Illex","","R-13","L4","R-13L4",2023-05-17,0.75
11.35,11.65,4.5,"shrub","broadleaf_shrub","Morella","","R-13","L4","R-13L4",2023-05-17,0.300000000000001
11.66,12,4.5,"shrub","broadleaf_shrub","Illex","","R-13","L4","R-13L4",2023-05-17,0.34
12.15,12.35,4.5,"shrub","broadleaf_shrub","Illex","","R-13","L4","R-13L4",2023-05-17,0.199999999999999
12.6,12.85,5,"shrub","broadleaf_shrub","Illex","","R-13","L4","R-13L4",2023-05-17,0.25
13,13.4,6,"forb","fern","Pteridium ","","R-13","L4","R-13L4",2023-05-17,0.4
14.3,14.9,4.5,"shrub","broadleaf_shrub","Illex","","R-13","L4","R-13L4",2023-05-17,0.6
15.35,16.5,5.5,"shrub","broadleaf_shrub","Illex","","R-13","L4","R-13L4",2023-05-17,1.15
16.6,17.35,5,"shrub","broadleaf_shrub","Illex","","R-13","L4","R-13L4",2023-05-17,0.75
18.1,18.4,4.5,"shrub","broadleaf_shrub","Illex","","R-13","L4","R-13L4",2023-05-17,0.299999999999997
18.41,18.8,14,"shrub","broadleaf_shrub","Vaccinium ","","R-13","L4","R-13L4",2023-05-17,0.390000000000001
19.35,19.6,5,"shrub","broadleaf_shrub","Illex","","R-13","L4","R-13L4",2023-05-17,0.25
2.35,2.6,3.5,"forb","fern","","","R-13","L3","R-13L3",2023-05-17,0.25
3.3,3.65,6,"forb","forb_other","","","R-13","L3","R-13L3",2023-05-17,0.35
4.4,4.9,3,"shrub","broadleaf_shrub","Vaccinium ","","R-13","L3","R-13L3",2023-05-17,0.5
6.85,7.35,4.5,"forb","fern","","","R-13","L3","R-13L3",2023-05-17,0.5
8.5,9.15,5,"forb","fern","","","R-13","L3","R-13L3",2023-05-17,0.65
9.75,10.1,4,"forb","fern","","","R-13","L3","R-13L3",2023-05-17,0.35
12.35,12.7,3,"shrub","broadleaf_shrub","Rhus","glabra","R-13","L3","R-13L3",2023-05-17,0.35
13,13.35,4.5,"forb","fern","","","R-13","L3","R-13L3",2023-05-17,0.35
13.5,13.8,5,"forb","fern","","","R-13","L3","R-13L3",2023-05-17,0.300000000000001
13.81,14.4,12,"shrub","saw_palmetto","Serenoa","repens","R-13","L3","R-13L3",2023-05-17,0.59
14.41,14.7,5,"forb","fern","","","R-13","L3","R-13L3",2023-05-17,0.289999999999999
15,15.5,12,"shrub","saw_palmetto","Serenoa","repens","R-13","L3","R-13L3",2023-05-17,0.5
16.3,16.9,5,"forb","fern","","","R-13","L3","R-13L3",2023-05-17,0.599999999999998
19.35,19.8,5,"shrub","saw_palmetto","Serenoa","repens","R-13","L3","R-13L3",2023-05-17,0.449999999999999
0.55,0.8,1,"forb","forb_other","","","R-13","L2","R-13L2",2023-05-17,0.25
1,1.2,2,"shrub","broadleaf_shrub","Rubus","","R-13","L2","R-13L2",2023-05-17,0.2
3,4.1,1,"forb","forb_other","","","R-13","L2","R-13L2",2023-05-17,1.1
4.75,4.95,3.5,"forb","fern","","","R-13","L2","R-13L2",2023-05-17,0.2
5.8,6.2,3.5,"shrub","broadleaf_shrub","Rubus","","R-13","L2","R-13L2",2023-05-17,0.4
6.95,7.2,4.5,"shrub","broadleaf_shrub","Rubus","","R-13","L2","R-13L2",2023-05-17,0.25
8.9,9.3,5.5,"forb","fern","","","R-13","L2","R-13L2",2023-05-17,0.4
9.5,9.75,5,"shrub","broadleaf_shrub","Rubus","","R-13","L2","R-13L2",2023-05-17,0.25
10.55,10.9,6,"shrub","broadleaf_shrub","Rubus","","R-13","L2","R-13L2",2023-05-17,0.35
10.91,11.2,4,"forb","fern","","","R-13","L2","R-13L2",2023-05-17,0.289999999999999
12,12.5,4,"forb","fern","","","R-13","L2","R-13L2",2023-05-17,0.5
13.2,13.6,7,"shrub","broadleaf_shrub","Rubus","","R-13","L2","R-13L2",2023-05-17,0.4
14,14.2,4,"shrub","broadleaf_shrub","Rubus","","R-13","L2","R-13L2",2023-05-17,0.199999999999999
14.6,14.8,7,"shrub","broadleaf_shrub","Rubus","","R-13","L2","R-13L2",2023-05-17,0.200000000000001
15.2,15.5,3,"forb","fern","","","R-13","L2","R-13L2",2023-05-17,0.300000000000001
15.85,16.55,6,"shrub","broadleaf_shrub","Rubus","","R-13","L2","R-13L2",2023-05-17,0.700000000000001
16.56,16.95,4,"forb","fern","","","R-13","L2","R-13L2",2023-05-17,0.390000000000001
18.1,18.65,3,"forb","fern","","","R-13","L2","R-13L2",2023-05-17,0.549999999999997
0.25,0.55,4.5,"forb","fern","Pteridium ","","R-13","L1","R-13L1",2023-05-17,0.3
1.75,1.95,4,"forb","fern","Pteridium ","","R-13","L1","R-13L1",2023-05-17,0.2
2.4,3.2,3.5,"forb","fern","Pteridium ","","R-13","L1","R-13L1",2023-05-17,0.8
3.3,3.6,5,"forb","fern","Pteridium ","","R-13","L1","R-13L1",2023-05-17,0.3
3.8,4.4,4.5,"forb","fern","Pteridium ","","R-13","L1","R-13L1",2023-05-17,0.600000000000001
5.35,5.55,3.5,"shrub","broadleaf_shrub","Gaylussacia","","R-13","L1","R-13L1",2023-05-17,0.2
5.7,6.45,5.5,"forb","fern","Pteridium ","","R-13","L1","R-13L1",2023-05-17,0.75
6.6,7.2,4,"shrub","broadleaf_shrub","","","R-13","L1","R-13L1",2023-05-17,0.600000000000001
7.8,8.1,2,"shrub","broadleaf_shrub","Quercus","","R-13","L1","R-13L1",2023-05-17,0.3
8.26,8.9,6,"forb","fern","Pteridium ","","R-13","L1","R-13L1",2023-05-17,0.640000000000001
9.1,9.75,4,"forb","fern","Pteridium ","","R-13","L1","R-13L1",2023-05-17,0.65
9.95,10.2,4,"forb","fern","Pteridium ","","R-13","L1","R-13L1",2023-05-17,0.25
10.3,10.6,4,"shrub","broadleaf_shrub","Gaylussacia","","R-13","L1","R-13L1",2023-05-17,0.299999999999999
10.61,11.05,5,"forb","fern","Pteridium ","","R-13","L1","R-13L1",2023-05-17,0.440000000000001
11.4,15.3,5.5,"forb","fern","Pteridium ","","R-13","L1","R-13L1",2023-05-17,3.9
15.31,16.75,12,"forb","forb_other","Muscadina","","R-13","L1","R-13L1",2023-05-17,1.44
16.76,17.5,5,"forb","fern","Pteridium ","","R-13","L1","R-13L1",2023-05-17,0.739999999999998
18.2,18.5,2,"forb","forb_other","Gelsemium","","R-13","L1","R-13L1",2023-05-17,0.300000000000001
19.3,19.55,4,"shrub","broadleaf_shrub","Rubus","","R-13","L1","R-13L1",2023-05-17,0.25
0.5,1,5,"grass","bluestem","Andropogon","","R-6","L4","R-6L4",2023-05-17,0.5
1.3,1.5,5,"grass","bluestem","Andropogon","","R-6","L4","R-6L4",2023-05-17,0.2
2,2.25,4,"grass","bluestem","Andropogon","","R-6","L4","R-6L4",2023-05-17,0.25
2.4,3.2,4,"grass","bluestem","Andropogon","","R-6","L4","R-6L4",2023-05-17,0.8
3.6,3.9,4,"grass","bluestem","Andropogon","","R-6","L4","R-6L4",2023-05-17,0.3
4.8,5.3,4,"grass","bluestem","Andropogon","","R-6","L4","R-6L4",2023-05-17,0.5
5.5,5.8,3.5,"grass","bluestem","Andropogon","","R-6","L4","R-6L4",2023-05-17,0.3
5.9,6.3,7,"forb","fern","Anchistea","","R-6","L4","R-6L4",2023-05-17,0.399999999999999
6.8,7.25,6.5,"forb","fern","Anchistea","","R-6","L4","R-6L4",2023-05-17,0.45
6.65,7.9,4,"grass","bluestem","Andropogon","","R-6","L4","R-6L4",2023-05-17,1.25
8,8.25,14,"conifer","pine","Pinus","","R-6","L4","R-6L4",2023-05-17,0.25
8.26,9.2,9.5,"forb","fern","Anchistea","","R-6","L4","R-6L4",2023-05-17,0.94
9.95,11,7.5,"forb","fern","Anchistea","","R-6","L4","R-6L4",2023-05-17,1.05
11.01,14.1,17,"shrub","broadleaf_shrub","Illex","glabra","R-6","L4","R-6L4",2023-05-17,3.09
16.5,16.7,3,"grass","bluestem","Andropogon","","R-6","L4","R-6L4",2023-05-17,0.199999999999999
17.65,17.85,5,"grass","bluestem","Andropogon","","R-6","L4","R-6L4",2023-05-17,0.200000000000003
17.86,18.35,6,"forb","forb_other","Gelsemium","","R-6","L4","R-6L4",2023-05-17,0.490000000000002
18.1,19.6,5,"grass","bluestem","Andropogon","","R-6","L4","R-6L4",2023-05-17,1.5
0.7,2.3,4.5,"grass","bluestem","Andrpogon","","R-6","L3","R-6L3",2023-05-17,1.6
2.65,2.9,4,"grass","bluestem","Andrpogon","","R-6","L3","R-6L3",2023-05-17,0.25
4.4,4.6,5,"grass","bluestem","Andrpogon","","R-6","L3","R-6L3",2023-05-17,0.199999999999999
5,5.3,3.5,"grass","bluestem","Andrpogon","","R-6","L3","R-6L3",2023-05-17,0.3
7.4,8.1,4.5,"grass","bluestem","Andrpogon","","R-6","L3","R-6L3",2023-05-17,0.699999999999999
8.1,10.6,19,"shrub","broadleaf_shrub","Illex","glabra","R-6","L3","R-6L3",2023-05-17,2.5
13.2,13.7,3,"forb","forb_other","Gelsemium","","R-6","L3","R-6L3",2023-05-17,0.5
14.6,15,8,"shrub","broadleaf_shrub","Vaccinium","","R-6","L3","R-6L3",2023-05-17,0.4
15.7,16.1,7,"shrub","broadleaf_shrub","Vaccinium/Rubus","","R-6","L3","R-6L3",2023-05-17,0.400000000000002
16.3,16.5,8.5,"shrub","broadleaf_shrub","Rubus","","R-6","L3","R-6L3",2023-05-17,0.199999999999999
16.51,17.1,5,"grass","bluestem","Andrpogon","","R-6","L3","R-6L3",2023-05-17,0.59
17.11,17.35,6,"shrub","broadleaf_shrub","Vaccinium","","R-6","L3","R-6L3",2023-05-17,0.240000000000002
17.45,17.9,9.5,"shrub","broadleaf_shrub","Rubus","","R-6","L3","R-6L3",2023-05-17,0.449999999999999
18.25,19.25,8.5,"shrub","broadleaf_shrub","Rubus","","R-6","L3","R-6L3",2023-05-17,1
0.7,2.3,4.5,"grass","bluestem","Andrpogon","","R-6","L3","R-6L3",2023-05-17,1.6
2.65,2.9,4,"grass","bluestem","Andrpogon","","R-6","L3","R-6L3",2023-05-17,0.25
4.4,4.6,5,"grass","bluestem","Andrpogon","","R-6","L3","R-6L3",2023-05-17,0.199999999999999
5,5.3,3.5,"grass","bluestem","Andrpogon","","R-6","L3","R-6L3",2023-05-17,0.3
7.4,8.1,4.5,"grass","bluestem","Andrpogon","","R-6","L3","R-6L3",2023-05-17,0.699999999999999
8.1,10.6,19,"shrub","broadleaf_shrub","Illex","glabra","R-6","L3","R-6L3",2023-05-17,2.5
13.2,13.7,3,"forb","forb_other","Gelsemium","","R-6","L3","R-6L3",2023-05-17,0.5
14.6,15,8,"shrub","broadleaf_shrub","Vaccinium","","R-6","L3","R-6L3",2023-05-17,0.4
15.7,16.1,7,"shrub","broadleaf_shrub","Vaccinium/Rubus","","R-6","L3","R-6L3",2023-05-17,0.400000000000002
16.3,16.5,8.5,"shrub","broadleaf_shrub","Rubus","","R-6","L3","R-6L3",2023-05-17,0.199999999999999
16.51,17.1,5,"grass","bluestem","Andrpogon","","R-6","L3","R-6L3",2023-05-17,0.59
17.11,17.35,6,"shrub","broadleaf_shrub","Vaccinium","","R-6","L3","R-6L3",2023-05-17,0.240000000000002
17.45,17.9,9.5,"shrub","broadleaf_shrub","Rubus","","R-6","L3","R-6L3",2023-05-17,0.449999999999999
18.25,19.25,8.5,"shrub","broadleaf_shrub","Rubus","","R-6","L3","R-6L3",2023-05-17,1
0,1.25,5,"grass","bluestem","Andropgon","","R-6","L2","R-6L2",2023-05-17,1.25
1.26,3.3,13.5,"shrub","saw_palmetto","Serenoa","repens","R-6","L2","R-6L2",2023-05-17,2.04
3.9,4.1,5,"grass","bluestem","Andropgon","","R-6","L2","R-6L2",2023-05-17,0.2
4.7,6.65,14,"shrub","saw_palmetto","Serenoa","repens","R-6","L2","R-6L2",2023-05-17,1.95
6.7,7.6,4.5,"grass","bluestem","Andropgon","","R-6","L2","R-6L2",2023-05-17,0.899999999999999
8.6,9.05,4.5,"grass","bluestem","Andropgon","","R-6","L2","R-6L2",2023-05-17,0.450000000000001
9.5,10,5.5,"grass","bluestem","Andropgon","","R-6","L2","R-6L2",2023-05-17,0.5
11.5,12.3,5,"grass","bluestem","Andropgon","","R-6","L2","R-6L2",2023-05-17,0.800000000000001
15.45,15.7,4,"grass","bluestem","Andropgon","","R-6","L2","R-6L2",2023-05-17,0.25
16.4,16.8,3.5,"grass","bluestem","Andropgon","","R-6","L2","R-6L2",2023-05-17,0.400000000000002
17.2,17.4,4,"grass","bluestem","Andropgon","","R-6","L2","R-6L2",2023-05-17,0.199999999999999
0.2,0.8,2.5,"grass","bluestem","Andropogon ","","R-6","L1","R-6L1",2023-05-17,0.6
1.3,1.6,4,"grass","bluestem","Andropogon ","","R-6","L1","R-6L1",2023-05-17,0.3
1.9,2.4,5.5,"grass","bluestem","Andropogon ","","R-6","L1","R-6L1",2023-05-17,0.5
