sp.codes,how,dist,min,dir,num,site,date,vist,season,sky,wind,noise,time,temp,comment
PIWA,S,2,3,E,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
BACS,S,2,4,W,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
BHNU,C,1,5,S,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
EATO,C,1,6,N,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
CARW,S,2,9,N,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
CARW,S,2,9,W,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
EATO,S,1,9,E,1,O-8,2024-06-10,2,SUMMER,0,0,0,6:30,73,
RCWO,C,1,0,N,2,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
RCWO,C,1,0,W,2,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
BACS,S,1,0,W,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
NOBO,S,1,0,N,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
RHWO,C,2,0,W,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
CARW,S,2,0,N,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
RHWO,C,1,0,E,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
CARW,S,2,0,E,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
CGDO,C,2,1,N,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
BHNU,C,1,2,E,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
PIWA,S,2,2,S,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
MODO,S,2,2,E,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
EATO,C,2,3,S,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
EABL,C,1,4,W,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
NOMO,S,2,4,E,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
NOBO,S,2,6,N,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
RBWO,C,0,7,E,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
PIWA,S,1,8,S,1,O-8,2024-06-03,1,SUMMER,0,0,0,8:02,71,
BACS,S,1,0,N,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
BACS,S,2,0,W,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
RHWO,C,2,0,S,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
PIWA,S,1,0,N,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
BLJA,C,2,0,E,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
NOMO,S,2,0,E,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
MODO,S,2,0,E,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
MODO,S,1,0,E,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
RBWO,C,2,1,N,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
NOCA,S,1,2,E,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
EATO,C,1,2,E,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
NOMO,S,1,2,S,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
CONI,C,2,4,E,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
NOBO,S,3,4,S,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
RBWO,C,1,5,E,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
PIWA,S,2,5,E,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
RHWO,X,1,6,N,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
GCFL,C,2,9,N,1,O-5,2024-06-03,1,SUMMER,0,0,0,9:01,77,
EATO,S,1,0,N,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
EAKI,C,1,0,E,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
CARW,S,2,0,E,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
PIWA,S,1,0,W,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
COYE,S,2,0,W,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
EATO,S,1,0,W,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
BLGR,S,1,0,N,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
COYE,S,1,1,S,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
RBWO,C,2,1,W,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
SACR,S,3,1,W,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
COGR,C,2,1,S,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
EAKI,C,2,1,W,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
TUVU,X,2,1,W,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
TUVU,X,2,1,S,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
EATO,C,1,3,E,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
COYE,S,1,3,E,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
CARW,S,1,4,S,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
MODO,S,3,5,N,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
DOWO,C,1,6,S,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
PIWA,S,2,6,W,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
BHNU,C,2,6,N,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
EABL,C,1,7,E,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
NOFL,C,2,8,N,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
EATO,S,0,9,W,1,O-1,2024-06-10,2,SUMMER,0,2,0,10:10,84,
GCFL,C,0,0,E,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
GCFL,C,1,0,S,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
CARW,S,1,0,E,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
EATO,S,1,0,N,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
MODO,S,1,0,S,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
CARW,S,2,0,E,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
RHWO,C,2,0,W,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
NOBO,S,1,0,N,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
RHWO,C,1,0,E,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
PIWO,C,3,1,S,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
CARW,S,2,2,S,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
BRTH,X,1,2,N,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
RBWO,C,2,2,E,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
GCFL,C,2,3,W,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
TUTI,S,2,3,E,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
NOFL,C,1,4,E,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
COYE,S,2,5,W,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
COYE,S,2,5,E,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
PIWA,S,2,5,E,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
PIWA,S,1,6,W,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
CARW,S,1,8,W,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
GREG,X,3,9,W,1,O-1,2024-06-03,1,SUMMER,1,0,0,6:32,67,
COYE,S,0,0,E,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
MODO,S,1,0,W,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
MODO,S,2,0,S,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
CARW,S,2,0,W,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
NOBO,S,1,0,N,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
EATO,C,1,0,E,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
RSHA,C,2,0,W,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
EAKI,C,1,0,N,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
NOBO,S,2,0,E,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
COYE,S,1,0,W,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
CARW,S,2,2,S,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
CARW,S,3,2,W,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
RBWO,C,2,3,E,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
RBWO,C,1,3,S,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
RHWO,C,1,3,S,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
NOFL,C,2,3,E,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
TUTI,S,3,4,W,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
EATO,C,1,4,E,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
BHNU,C,1,6,N,3,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
PIWO,C,3,7,S,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
CARW,S,2,7,E,1,O-2,2024-06-03,1,SUMMER,1,0,0,6:53,67,
COYE,S,0,0,N,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
RHWO,C,1,0,W,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
RHWO,C,2,0,W,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
RHWO,C,3,0,S,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
CARW,S,1,0,E,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
EATO,S,2,0,N,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
BHNU,C,2,0,W,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
RHCO,C,2,0,W,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
RSHA,C,3,1,E,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
PIWA,S,1,1,E,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
PIWA,S,2,2,W,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
COYE,S,1,3,N,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
PIWO,C,2,3,S,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
EATO,C,1,3,S,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
RBWO,C,2,3,N,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
EATO,S,0,4,N,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
EABL,C,2,4,N,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
TUVU,X,1,5,N,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
CARW,S,2,5,W,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
MODO,S,1,5,E,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
EAKI,C,1,6,E,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
COGR,C,2,7,W,1,O-2,2024-06-10,2,SUMMER,0,1,0,9:51,82,
NOBO,S,1,0,N,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
EATO,S,2,0,W,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
EATO,S,1,0,E,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
NOBO,S,1,0,S,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
NOMO,S,2,0,N,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
PIWA,C,1,0,N,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
FICR,S,2,0,E,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
CARW,S,2,0,E,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
CARW,S,2,0,S,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
RHWO,C,2,1,E,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
GCFL,C,3,2,W,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
MODO,S,3,2,W,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
MODO,S,2,2,E,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
COGR,C,2,3,E,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
DOWO,C,2,3,N,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
COYE ,S,2,3,N,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
RBWO,C,2,3,S,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
BADO,C,3,4,W,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
CARW,S,2,6,W,1,O-3,2024-06-03,1,SUMMER,0,0,0,7:11,68,
COGR,C,1,0,W,3,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
RHWO,C,1,0,E,1,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
EATO,S,0,0,N,1,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
BLGR,S,1,0,W,1,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
NOFL,C,1,0,W,1,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
PIWA,S,1,0,E,1,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
EATO,S,1,0,W,1,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
CARW,S,3,1,W,1,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
COYE,S,2,2,N,1,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
BHNU,C,2,2,N,1,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
EABL,S,2,2,W,1,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
RHWO,C,0,2,E,1,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
BACS,S,2,3,N,1,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
RBWO,C,2,4,W,1,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
RHWO,C,1,4,W,2,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
EAKI,C,0,6,E,1,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
FICR,C,1,9,W,1,O-3,2024-06-10,2,SUMMER,0,2,0,9:31,82,
CARW,S,2,0,W,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
RBWO,C,2,0,E,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
EATO,S,1,0,N,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
COYE,S,1,0,N,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
CARW,S,3,0,E,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
PIWA,S,2,0,W,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
BACS,S,1,0,E,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
PIWA,S,2,1,N,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
GCFL,C,2,2,W,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
BHNU,C,2,2,N,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
PIWO,C,3,3,W,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
RCWO,C,1,3,N,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
COYE,S,2,5,W,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
CARW,S,0,7,E,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
RSHA,C,2,8,W,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
EABL,C,1,9,W,1,O-4,2024-06-10,2,SUMMER,0,2,1,9:10,80,
PIWA,S,2,0,W,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
CARW,S,2,0,E,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
NOBO,S,2,0,N,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
RSHA,C,2,0,W,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
CARW,S,2,0,W,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
RBWO,C,2,0,E,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
MODO,S,2,0,E,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
NOBO,S,1,0,N,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
BACS,S,1,0,N,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
EAKI,C,1,0,W,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
EABL,C,1,0,N,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
NOFL,C,1,1,S,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
BHNU,C,2,1,N,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
RBWO,C,1,3,S,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
RBWO,C,2,3,E,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
RCWO,C,2,6,N,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
COYE,S,2,7,E,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
FICR,C,2,8,N,1,O-4,2024-06-03,1,SUMMER,0,0,0,7:34,70,
INBU,S,1,0,N,1,T-4,2024-06-02,1,SUMMER,3,0,1,7:33,66,
NOCA,S,2,0,W,1,T-4,2024-06-02,1,SUMMER,3,0,1,7:33,66,
WEVI,S,1,0,N,1,T-4,2024-06-02,1,SUMMER,3,0,1,7:33,66,
INBU,S,1,0,S,1,T-4,2024-06-02,1,SUMMER,3,0,1,7:33,66,
AMCR,C,2,0,S,1,T-4,2024-06-02,1,SUMMER,3,0,1,7:33,66,
BLGR,S,2,0,E,1,T-4,2024-06-02,1,SUMMER,3,0,1,7:33,66,
EATO,S,1,1,E,1,T-4,2024-06-02,1,SUMMER,3,0,1,7:33,66,
GCFL,C,2,1,W,1,T-4,2024-06-02,1,SUMMER,3,0,1,7:33,66,
CARW,S,2,1,N,1,T-4,2024-06-02,1,SUMMER,3,0,1,7:33,66,
TUTI,S,2,1,N,1,T-4,2024-06-02,1,SUMMER,3,0,1,7:33,66,
BLGR,S,1,2,W,1,T-4,2024-06-02,1,SUMMER,3,0,1,7:33,66,
BACS,S,2,2,S,1,T-4,2024-06-02,1,SUMMER,3,0,1,7:33,66,
EATO,S,2,5,N,1,T-4,2024-06-02,1,SUMMER,3,0,1,7:33,66,
MODO,S,2,9,E,1,T-4,2024-06-02,1,SUMMER,3,0,1,7:33,66,
INBU,S,1,0,N,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
GCFL,C,2,0,W,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
COYE,S,1,0,N,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
BLGR,S,1,0,E,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
WEVI,S,1,0,W,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
BLJA,C,2,0,E,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
NOBO,C,2,1,S,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
CARW,C,2,1,W,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
AMCR,C,3,1,S,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
CARW,S,3,3,S,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
RBWO,C,2,3,N,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
NOCA,S,2,3,N,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
CARW,S,3,4,W,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
EATO,S,2,5,N,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
EATO,C,2,5,W,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
EATO,C,1,6,E,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
BADO,S,2,7,W,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
PUMA,C,2,8,W,1,T-4,2024-06-06,2,SUMMER,3,0,1,6:32,71,
MODO,S,3,0,W,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
COYE,S,1,0,W,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
CARW,S,2,0,S,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
WEVI,S,2,0,W,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
NOCA,S,1,0,E,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
EATO,S,1,0,N,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
AMCR,C,3,0,S,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
AMCR,C,3,0,E,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
COYE,S,1,1,E,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
CARW,S,2,1,E,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
EATO,C,1,1,S,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
RBWO,C,2,2,E,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
BLJA,C,2,2,N,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
INBU,S,2,3,S,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
MODO,S,2,4,S,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
CARW,S,2,5,W,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
CARW,S,2,5,N,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
COYE,S,1,9,E,1,T-1,2024-06-02,1,SUMMER,2,0,1,8:10,70,
PIWO,C,3,0,W,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
RBWO,C,2,0,S,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
CARW,S,2,0,E,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
INBU,S,1,0,N,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
EATO,S,1,0,N,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
AMCR,C,3,0,W,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
BLJA,C,3,0,W,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
COYE,S,1,0,N,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
RSHA,C,2,0,W,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
MODO,S,3,0,W,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
CARW,S,1,0,N,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
GCFL,C,2,1,N,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
WEVI,S,1,1,W,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
CARW,S,1,2,W,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
CARW,S,2,3,E,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
EATO,S,2,3,S,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
WHIB,X,2,4,N,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
COGR,C,2,6,S,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
PIWA,S,2,7,E,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
BLGR,S,2,8,W,1,T-1,2024-06-06,2,SUMMER,0,0,1,6:53,72,
NOCA,S,1,0,N,1,T-9,2024-06-02,1,SUMMER,1,0,0,10:01,76,
EATO,S,1,0,S,1,T-9,2024-06-02,1,SUMMER,1,0,0,10:01,76,
COYE,S,1,0,S,1,T-9,2024-06-02,1,SUMMER,1,0,0,10:01,76,
EATO,S,1,0,W,1,T-9,2024-06-02,1,SUMMER,1,0,0,10:01,76,
WEVI,S,1,2,N,1,T-9,2024-06-02,1,SUMMER,1,0,0,10:01,76,
CARW,S,2,3,S,1,T-9,2024-06-02,1,SUMMER,1,0,0,10:01,76,
CARW,S,1,3,W,1,T-9,2024-06-02,1,SUMMER,1,0,0,10:01,76,
RBWO,C,2,3,E,1,T-9,2024-06-02,1,SUMMER,1,0,0,10:01,76,
EATO,S,2,5,E,1,T-9,2024-06-02,1,SUMMER,1,0,0,10:01,76,
PIWO,S,3,7,E,1,T-9,2024-06-02,1,SUMMER,1,0,0,10:01,76,
NOCA,S,2,7,S,1,T-9,2024-06-02,1,SUMMER,1,0,0,10:01,76,
AMCR,C,3,8,E,1,T-9,2024-06-02,1,SUMMER,1,0,0,10:01,76,
NOBO,C,3,8,S,1,T-9,2024-06-02,1,SUMMER,1,0,0,10:01,76,
GCFL,C,3,8,S,1,T-9,2024-06-02,1,SUMMER,1,0,0,10:01,76,
CARW,S,1,0,S,1,T-9,2024-06-06,2,SUMMER,0,0,3,8:02,76,
COYE,S,1,0,S,1,T-9,2024-06-06,2,SUMMER,0,0,3,8:02,76,
CARW,S,2,0,N,1,T-9,2024-06-06,2,SUMMER,0,0,3,8:02,76,
EATO,S,2,1,S,1,T-9,2024-06-06,2,SUMMER,0,0,3,8:02,76,
NOCA,S,2,1,W,1,T-9,2024-06-06,2,SUMMER,0,0,3,8:02,76,
WEVI,S,1,2,S,1,T-9,2024-06-06,2,SUMMER,0,0,3,8:02,76,
NOCA ,S,1,2,E,1,T-9,2024-06-06,2,SUMMER,0,0,3,8:02,76,
AMCR,S,2,6,S,1,T-9,2024-06-06,2,SUMMER,0,0,3,8:02,76,
COYE,S,1,0,N,1,T-14,2024-06-02,1,SUMMER,2,0,1,9:34,75,
WEVI,S,1,0,W,1,T-14,2024-06-02,1,SUMMER,2,0,1,9:34,75,
NOCA,S,2,0,W,1,T-14,2024-06-02,1,SUMMER,2,0,1,9:34,75,
PIWA,S,2,0,W,1,T-14,2024-06-02,1,SUMMER,2,0,1,9:34,75,
CARW,S,2,0,W,1,T-14,2024-06-02,1,SUMMER,2,0,1,9:34,75,
