sp_code,how,dist,min,count,dir,sex,e_dist,e_time,visit,date,start_time,obs,site,temp,noise,sky,wind,lat,long,comments,aru,site_number,average_shrubs,average_robel
PIWO,C,3,1,1,NW,,,,3,6/2/23,9:01 AM,MN,M-6,73,0,0,1,31.024686,-81.969432,,SMA10464,9,0.75,7.9375
EAKI,C,2,2,1,NW,,,,3,6/2/23,9:01 AM,MN,M-6,73,0,0,1,31.024686,-81.969432,,SMA10464,9,0.75,7.9375
FICR,C,3,2,1,NE,,,,3,6/2/23,9:01 AM,MN,M-6,73,0,0,1,31.024686,-81.969432,,SMA10464,9,0.75,7.9375
AMCR,C,3,3,1,SW,,,,3,6/2/23,9:01 AM,MN,M-6,73,0,0,1,31.024686,-81.969432,,SMA10464,9,0.75,7.9375
EATO,C,3,3,1,SE,,,,3,6/2/23,9:01 AM,MN,M-6,73,0,0,1,31.024686,-81.969432,,SMA10464,9,0.75,7.9375
WEVI,S,3,4,1,SE,,,,3,6/2/23,9:01 AM,MN,M-6,73,0,0,1,31.024686,-81.969432,,SMA10464,9,0.75,7.9375
NOCA,S,3,5,1,SE,,,,3,6/2/23,9:01 AM,MN,M-6,73,0,0,1,31.024686,-81.969432,,SMA10464,9,0.75,7.9375
CARW,S,3,5,1,SE,,,,3,6/2/23,9:01 AM,MN,M-6,73,0,0,1,31.024686,-81.969432,,SMA10464,9,0.75,7.9375
BRTH,S,3,6,1,NE,,,,3,6/2/23,9:01 AM,MN,M-6,73,0,0,1,31.024686,-81.969432,,SMA10464,9,0.75,7.9375
CARW,S,3,8,1,N,,,,3,6/2/23,9:01 AM,MN,M-6,73,0,0,1,31.024686,-81.969432,,SMA10464,9,0.75,7.9375
BLGR,C,2,9,1,W,,60,9:10:58,3,6/2/23,9:01 AM,MN,M-6,73,0,0,1,31.024686,-81.969432,,SMA10464,9,0.75,7.9375
WHIB,F,3,9,10,W,,,,3,6/2/23,9:01 AM,MN,M-6,73,0,0,1,31.024686,-81.969432,,SMA10464,9,0.75,7.9375
CARW,S,3,0,1,NE,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
EATO,C,3,0,1,E,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
COGR,C,3,0,1,E,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
MODO,S,3,0,1,E,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
NOBO,S,3,2,1,NE,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
GREG,F,3,3,1,NW,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
NOBO,S,2,3,1,NW,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
NOMO,S,3,4,1,NW,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
NOCA,S,3,4,1,N,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
EATO,S,3,5,1,N,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
PIWO,C,3,5,1,E,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
CAEG,F,2,6,1,W,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
MODO,F,3,7,1,S,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
EATO,S,3,8,1,N,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
CARW,S,3,9,1,S,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
BLJA,C,3,9,1,SE,,,,3,6/2/23,9:30 AM,MN,M-11,74,1,2,3,31.00095,-81.974141,,SMA10423,3,0.75,6.03125
BLGR,S,2,0,1,W,,,,3,6/2/23,9:55 AM,MN,M-3,75,1,1,2,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
EATO,S,2,0,1,E,,,,3,6/2/23,9:55 AM,MN,M-3,75,1,1,2,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
NOBO,S,3,0,1,W,,,,3,6/2/23,9:55 AM,MN,M-3,75,1,1,2,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
TUTI,S,3,0,1,E,,,,3,6/2/23,9:55 AM,MN,M-3,75,1,1,2,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
BLGR,S,3,1,1,NE,,,,3,6/2/23,9:55 AM,MN,M-3,75,1,1,2,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
TUVU,F,3,1,1,NE,,,,3,6/2/23,9:55 AM,MN,M-3,75,1,1,2,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
CARW,S,3,1,1,E,,,,3,6/2/23,9:55 AM,MN,M-3,75,1,1,2,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
NOBO,S,3,1,1,NW,,,,3,6/2/23,9:55 AM,MN,M-3,75,1,1,2,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
BLJA,C,3,2,1,NE,,,,3,6/2/23,9:55 AM,MN,M-3,75,1,1,2,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
BLGR,S,3,3,1,NW,,,,3,6/2/23,9:55 AM,MN,M-3,75,1,1,2,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
RBWO,C,3,3,1,NE,,,,3,6/2/23,9:55 AM,MN,M-3,75,1,1,2,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
PIWA,S,3,4,1,S,,,,3,6/2/23,9:55 AM,MN,M-3,75,1,1,2,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
MODO,S,3,6,1,E,,,,3,6/2/23,9:55 AM,MN,M-3,75,1,1,2,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
NOPA,S,3,7,1,E,,,,3,6/2/23,9:55 AM,MN,M-3,75,1,1,2,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
WEVI,S,3,7,1,SE,,,,3,6/2/23,9:55 AM,MN,M-3,75,1,1,2,31.033863,-81.964659,,SMA10467,6,0.75,8.34375
CARW,S,2,0,1,N,,,,3,6/2/23,10:12 AM,MN,M-2,75,1,0,2,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
NOCA,S,1,0,1,E,,,,3,6/2/23,10:12 AM,MN,M-2,75,1,0,2,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
EATO,S,2,0,1,E,,,,3,6/2/23,10:12 AM,MN,M-2,75,1,0,2,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
PIWA,S,3,0,1,E,,,,3,6/2/23,10:12 AM,MN,M-2,75,1,0,2,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
PUMA,F,3,0,1,S,,,,3,6/2/23,10:12 AM,MN,M-2,75,1,0,2,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
TUTI,S,2,1,1,W,,,,3,6/2/23,10:12 AM,MN,M-2,75,1,0,2,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
NOCA,S,1,3,1,SE,,35,10:21:35,3,6/2/23,10:12 AM,MN,M-2,75,1,0,2,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
TUTI,S,2,4,1,NW,,,,3,6/2/23,10:12 AM,MN,M-2,75,1,0,2,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
RBWO,C,3,5,1,E,,,,3,6/2/23,10:12 AM,MN,M-2,75,1,0,2,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
WEVI,S,2,7,1,N,,,,3,6/2/23,10:12 AM,MN,M-2,75,1,0,2,31.033941,-81.961494,,SMA10416,5,0.75,6.34375
CONI,C,3,0,1,NE,,,,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
CARW,S,3,0,1,SE,,,,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
EATO,S,3,0,1,NW,,109,6:07:04,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
COYE,S,3,0,1,W,,,,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
NOCA,S,3,0,1,E,,,,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
CWWI,S,3,0,1,NW,,,,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
FICR,C,3,0,3,SE,,,,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
AMCR,C,3,0,1,W,,,,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
FICR,C,3,2,1,SW,,,,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
EATO,S,3,3,1,SE,,,,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
BLGR,S,3,3,1,NW,,,,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
NOMO,S,3,4,1,E,,,,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
BRTH,S,3,5,1,S,,,,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
AMCR,C,3,6,2,NW,,,,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
NOBO,S,2,7,1,NW,,64,6:14:38,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
NOBO,S,3,8,1,S,,,,4,6/3/23,6:05 AM,MN,T-16,64,1,0,0,31.054705,-81.958432,,SMA10414,18,0.75,6.71875
COYE,S,3,0,1,N,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
CARW,S,3,0,1,N,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
RSHA,C,3,0,1,NE,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
NOBO,S,3,0,1,E,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
BLGR,S,3,0,1,NW,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
NOCA,S,3,0,1,NW,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
AMCR,C,3,0,1,E,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
EATO,S,3,1,1,NE,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
RBWO,C,3,1,1,E,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
MODO,S,3,1,1,N,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
AMCR,C,3,1,2,N,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
FICR,C,3,1,1,E,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
WEVI,S,3,2,1,N,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
PIWO,C,3,3,1,NE,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
EATO,S,3,3,1,NW,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
CARW,S,3,4,1,NW,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
COYE,S,3,4,1,W,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
GCFL,C,3,5,1,N,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
NOMO,S,3,6,1,E,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
NOBO,S,3,6,1,SE,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
BLGR,S,3,7,1,SE,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
GREG,X,3,9,1,NE,,,,4,6/3/23,6:52 AM,MN,T-17,65,1,0,0,31.057456,-81.960633,,SMA10466,19,0,5.6875
RSHA,C,3,0,1,W,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
EATO,S,3,0,1,N,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
CARW,S,3,0,1,E,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
AMCR,C,3,0,1,E,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
WEVI,S,3,0,1,W,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
RSHA,C,3,0,1,E,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
PIWO,C,3,1,1,N,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
PIWA,S,3,1,1,N,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
GCFL,C,3,1,1,N,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
RBWO,C,3,1,1,NE,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
CARW,S,3,1,1,NW,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
CARW,S,3,1,1,NE,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
BRTH,S,3,3,1,E,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
WEVI,S,3,3,1,W,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
MODO,S,3,4,1,NE,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
CARW,S,3,5,1,W,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
COGR,X,3,5,2,W,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
COGR,X,3,6,1,W,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
COYE,S,3,6,1,E,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
CARW,S,3,7,1,E,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
EATO,S,3,7,1,N,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
MODO,S,3,7,1,W,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
BLVU,X,3,8,1,W,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
NOCA,S,3,9,1,NW,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
NOBO,S,3,9,1,E,,,,4,6/3/23,7:13 AM,MN,T-19,66,1,1,1,31.060222,-81.959054,,SMA10471,21,0.5,7.875
EATO,S,3,0,1,E,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
CARW,S,3,0,1,E,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
COYE,S,3,0,1,W,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
BLJA,C,3,0,1,W,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
FICR,C,3,0,1,E,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
COYE,S,3,1,1,NE,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
RBWO,C,3,1,1,W,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
MODO,S,3,1,1,NE,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
BLJA,C,3,1,1,E,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
WEVI,S,3,2,1,NE,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
PIWO,C,3,2,1,NW,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
AMCR,C,3,2,2,N,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
AMCR,C,3,3,1,S,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
BLGR,S,3,3,1,W,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
CARW,S,3,3,1,N,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
NOCA,S,3,4,1,NE,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
CARW,S,3,5,1,W,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
EATO,S,3,7,1,W,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
RSHA,C,3,8,1,W,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
NOBO,S,3,8,1,NE,,,,4,6/3/23,7:38 AM,MN,T-18,67,1,1,1,31.057842,-81.957241,,SMA10458,20,1,13.875
CARW,S,3,0,1,NW,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
EATO,S,3,0,1,NW,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
CARW,S,3,0,1,SE,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
EATO,S,3,0,1,E,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
COYE,S,3,0,1,SE,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
FICR,C,3,0,1,SE,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
NOBO,S,3,0,1,SE,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
RBWO,C,3,1,1,E,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
NOMO,S,3,2,1,E,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
BRTH,S,3,2,1,E,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
WEVI,S,3,3,1,E,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
EATO,S,3,3,1,E,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
BACS,S,3,4,1,N,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
WEVI,S,3,5,1,SE,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
RSHA,C,3,5,1,W,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
BLJA,C,3,5,1,E,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
CHSW,C,3,8,1,W,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
COYE,S,3,8,1,NW,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
TUTI,S,3,9,1,E,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
GCFL,C,3,9,1,E,,,,4,6/3/23,8:06 AM,MN,T-20,67,1,1,2,31.060411,-81.955798,,SMA10451,23,1.25,7.46875
CARW,S,3,0,1,NW,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
EATO,S,3,0,1,E,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
CARW,S,3,0,1,W,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
COYE,S,3,0,1,N,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
NOCA,S,3,0,1,NW,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
PIWA,S,3,0,1,N,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
RBWO,C,3,0,1,SE,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
NOCA,S,3,0,1,SE,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
EATO,S,3,1,1,W,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
RBWO,C,3,1,1,NW,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
BRTH,S,3,1,1,E,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
EATO,C,3,2,1,N,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
COYE,S,3,2,1,S,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
WEVI,S,3,3,1,NW,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
EATO,S,3,4,1,S,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
GCFL,C,3,5,1,NE,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
NOCA,S,3,5,1,NE,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
BACS,S,3,5,1,N,,230,9:11:30,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
PIWA,S,3,6,1,NW,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
MODO,S,3,7,1,N,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
NOBO,S,3,7,1,E,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
AMCR,C,3,7,1,NE,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
PIWO,C,3,8,1,E,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
CACH,C,3,9,1,N,,,,4,6/3/23,9:02 AM,MN,T-22,73,1,1,1,31.063127,-81.955031,,SMA10417,25,1.5,7.78125
BACS,S,1,0,1,SE,,,,4,6/3/23,9:54 AM,MN,T-14,76,0,1,2,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
CARW,S,3,0,1,N,,,,4,6/3/23,9:54 AM,MN,T-14,76,0,1,2,31.086591,-81.958737,,SMA10469,17,2.5,10.21875
