start,end,height,cover_type,cover_type_sub,genus,species,site,line,site_line,date
13.20,13.70,3.00,forb,forb_other,Gelsemium,,R-6,L3,R-6L3,2023-05-17
14.60,15.00,8.00,shrub,broadleaf_shrub,Vaccinium,,R-6,L3,R-6L3,2023-05-17
15.70,16.10,7.00,shrub,broadleaf_shrub,Vaccinium/Rubus,,R-6,L3,R-6L3,2023-05-17
16.30,16.50,8.50,shrub,broadleaf_shrub,Rubus,,R-6,L3,R-6L3,2023-05-17
16.51,17.10,5.00,grass,bluestem,Andrpogon,,R-6,L3,R-6L3,2023-05-17
17.11,17.35,6.00,shrub,broadleaf_shrub,Vaccinium,,R-6,L3,R-6L3,2023-05-17
17.45,17.90,9.50,shrub,broadleaf_shrub,Rubus,,R-6,L3,R-6L3,2023-05-17
18.25,19.25,8.50,shrub,broadleaf_shrub,Rubus,,R-6,L3,R-6L3,2023-05-17
0.70,2.30,4.50,grass,bluestem,Andrpogon,,R-6,L3,R-6L3,2023-05-17
2.65,2.90,4.00,grass,bluestem,Andrpogon,,R-6,L3,R-6L3,2023-05-17
4.40,4.60,5.00,grass,bluestem,Andrpogon,,R-6,L3,R-6L3,2023-05-17
5.00,5.30,3.50,grass,bluestem,Andrpogon,,R-6,L3,R-6L3,2023-05-17
7.40,8.10,4.50,grass,bluestem,Andrpogon,,R-6,L3,R-6L3,2023-05-17
8.10,10.60,19.00,shrub,broadleaf_shrub,Illex,glabra,R-6,L3,R-6L3,2023-05-17
13.20,13.70,3.00,forb,forb_other,Gelsemium,,R-6,L3,R-6L3,2023-05-17
14.60,15.00,8.00,shrub,broadleaf_shrub,Vaccinium,,R-6,L3,R-6L3,2023-05-17
15.70,16.10,7.00,shrub,broadleaf_shrub,Vaccinium/Rubus,,R-6,L3,R-6L3,2023-05-17
16.30,16.50,8.50,shrub,broadleaf_shrub,Rubus,,R-6,L3,R-6L3,2023-05-17
16.51,17.10,5.00,grass,bluestem,Andrpogon,,R-6,L3,R-6L3,2023-05-17
17.11,17.35,6.00,shrub,broadleaf_shrub,Vaccinium,,R-6,L3,R-6L3,2023-05-17
17.45,17.90,9.50,shrub,broadleaf_shrub,Rubus,,R-6,L3,R-6L3,2023-05-17
18.25,19.25,8.50,shrub,broadleaf_shrub,Rubus,,R-6,L3,R-6L3,2023-05-17
0.00,1.25,5.00,grass,bluestem,Andropgon,,R-6,L2,R-6L2,2023-05-17
1.26,3.30,13.50,shrub,saw_palmetto,Serenoa,repens,R-6,L2,R-6L2,2023-05-17
3.90,4.10,5.00,grass,bluestem,Andropgon,,R-6,L2,R-6L2,2023-05-17
4.70,6.65,14.00,shrub,saw_palmetto,Serenoa,repens,R-6,L2,R-6L2,2023-05-17
6.70,7.60,4.50,grass,bluestem,Andropgon,,R-6,L2,R-6L2,2023-05-17
8.60,9.05,4.50,grass,bluestem,Andropgon,,R-6,L2,R-6L2,2023-05-17
9.50,10.00,5.50,grass,bluestem,Andropgon,,R-6,L2,R-6L2,2023-05-17
11.50,12.30,5.00,grass,bluestem,Andropgon,,R-6,L2,R-6L2,2023-05-17
15.45,15.70,4.00,grass,bluestem,Andropgon,,R-6,L2,R-6L2,2023-05-17
16.40,16.80,3.50,grass,bluestem,Andropgon,,R-6,L2,R-6L2,2023-05-17
17.20,17.40,4.00,grass,bluestem,Andropgon,,R-6,L2,R-6L2,2023-05-17
0.20,0.80,2.50,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
1.30,1.60,4.00,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
1.90,2.40,5.50,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
2.50,2.70,3.50,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
2.71,4.70,6.00,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
6.25,6.75,4.00,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
6.95,7.25,4.00,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
7.50,7.80,4.50,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
8.20,8.50,4.50,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
8.60,9.00,4.00,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
9.20,9.70,3.50,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
10.35,10.90,4.00,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
12.70,13.50,5.00,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
13.70,13.90,3.00,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
14.20,15.00,4.50,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
15.40,15.60,5.50,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
16.40,17.40,5.00,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
17.41,17.65,6.00,forb,forb_other,Ptredidium,,R-6,L1,R-6L1,2023-05-17
17.75,18.05,5.00,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
19.80,20.00,4.00,grass,bluestem,Andropogon ,,R-6,L1,R-6L1,2023-05-17
0.20,0.40,3.00,forb,forb_other,,,O-8,L4,O-8L4,2024-05-16
0.60,1.30,2.00,forb,forb_other,,,O-8,L4,O-8L4,2024-05-16
2.35,2.55,2.50,grass,grass_other,,,O-8,L4,O-8L4,2024-05-16
4.35,4.80,7.00,shrub,saw_palmetto,,,O-8,L4,O-8L4,2024-05-16
5.25,5.50,6.50,shrub,saw_palmetto,,,O-8,L4,O-8L4,2024-05-16
7.45,7.70,3.00,shrub,broadleaf_shrub,Vaccinium/Illex,,O-8,L4,O-8L4,2024-05-16
8.50,9.05,3.00,shrub,broadleaf_shrub,Lyonia/quercus,,O-8,L4,O-8L4,2024-05-16
9.15,9.95,3.00,shrub,broadleaf_shrub,Illex/Lyonia/Vaccinium/Quercus,,O-8,L4,O-8L4,2024-05-16
10.15,10.50,3.50,shrub,broadleaf_shrub,Quercus,,O-8,L4,O-8L4,2024-05-16
10.70,11.30,3.00,shrub,broadleaf_shrub,Illex/Lyonia/Vaccinium/Quercus,,O-8,L4,O-8L4,2024-05-16
11.85,12.30,5.00,shrub,broadleaf_shrub,Lyonia/Vaccinium,,O-8,L4,O-8L4,2024-05-16
12.31,13.10,2.50,shrub,broadleaf_shrub,Illex/Lyonia/Vaccinium/Quercus,,O-8,L4,O-8L4,2024-05-16
13.30,13.80,2.50,shrub,broadleaf_shrub,Vaccinium/Illex,,O-8,L4,O-8L4,2024-05-16
14.10,14.80,8.00,shrub,saw_palmetto,,,O-8,L4,O-8L4,2024-05-16
15.10,15.30,3.00,shrub,broadleaf_shrub,Lyonia,,O-8,L4,O-8L4,2024-05-16
15.55,15.85,6.00,shrub,saw_palmetto,,,O-8,L4,O-8L4,2024-05-16
17.05,17.60,9.50,shrub,saw_palmetto,,,O-8,L4,O-8L4,2024-05-16
0.90,1.10,2.00,forb,forb_other,,,O-8,L3,O-8L3,2024-05-16
3.20,3.55,5.00,shrub,saw_palmetto,Serenoa,repens,O-8,L3,O-8L3,2024-05-16
3.90,5.15,2.50,shrub,broadleaf_shrub,,,O-8,L3,O-8L3,2024-05-16
5.95,6.65,2.00,shrub,broadleaf_shrub,,,O-8,L3,O-8L3,2024-05-16
7.35,7.55,2.50,forb,fern,Pteridium ,,O-8,L3,O-8L3,2024-05-16
7.60,8.05,2.00,grass,grass_other,,,O-8,L3,O-8L3,2024-05-16
8.10,8.70,2.00,shrub,broadleaf_shrub,,,O-8,L3,O-8L3,2024-05-16
8.80,9.20,2.50,shrub,broadleaf_shrub,,,O-8,L3,O-8L3,2024-05-16
9.90,10.10,3.00,shrub,broadleaf_shrub,,,O-8,L3,O-8L3,2024-05-16
10.60,11.20,3.00,shrub,broadleaf_shrub,,,O-8,L3,O-8L3,2024-05-16
11.30,11.95,3.00,shrub,broadleaf_shrub,,,O-8,L3,O-8L3,2024-05-16
12.10,12.60,3.50,shrub,broadleaf_shrub,,,O-8,L3,O-8L3,2024-05-16
12.70,12.95,4.00,shrub,saw_palmetto,,,O-8,L3,O-8L3,2024-05-16
13.60,13.90,1.50,shrub,broadleaf_shrub,,,O-8,L3,O-8L3,2024-05-16
14.10,14.30,2.00,shrub,broadleaf_shrub,,,O-8,L3,O-8L3,2024-05-16
14.31,14.80,7.00,shrub,saw_palmetto,,,O-8,L3,O-8L3,2024-05-16
15.70,16.20,3.00,shrub,broadleaf_shrub,,,O-8,L3,O-8L3,2024-05-16
16.21,16.60,6.50,shrub,saw_palmetto,,,O-8,L3,O-8L3,2024-05-16
17.00,17.40,3.00,shrub,broadleaf_shrub,,,O-8,L3,O-8L3,2024-05-16
17.60,18.00,2.50,shrub,broadleaf_shrub,,,O-8,L3,O-8L3,2024-05-16
18.20,19.00,2.50,shrub,broadleaf_shrub,,,O-8,L3,O-8L3,2024-05-16
19.20,19.40,2.00,shrub,broadleaf_shrub,Quercus,,O-8,L3,O-8L3,2024-05-16
19.50,20.00,3.50,shrub,broadleaf_shrub,Quercus,,O-8,L3,O-8L3,2024-05-16
0.40,0.70,3.00,shrub,broadleaf_shrub,Mix,,O-8,L2,O-8L2,2024-05-16
2.60,2.90,2.50,forb,forb_other,,,O-8,L2,O-8L2,2024-05-16
2.91,3.20,3.00,shrub,broadleaf_shrub,Mix,,O-8,L2,O-8L2,2024-05-16
3.65,4.00,4.50,forb,fern,Pteridium ,,O-8,L2,O-8L2,2024-05-16
4.80,5.00,3.00,shrub,broadleaf_shrub,Lyonia,,O-8,L2,O-8L2,2024-05-16
5.30,5.70,3.50,shrub,broadleaf_shrub,,,O-8,L2,O-8L2,2024-05-16
6.20,6.55,4.00,shrub,broadleaf_shrub,Morella,,O-8,L2,O-8L2,2024-05-16
6.90,7.30,2.50,shrub,broadleaf_shrub,,,O-8,L2,O-8L2,2024-05-16
7.40,7.60,4.00,forb,fern,Pteridium ,,O-8,L2,O-8L2,2024-05-16
7.70,7.90,3.00,shrub,broadleaf_shrub,,,O-8,L2,O-8L2,2024-05-16
8.05,9.10,4.00,shrub,broadleaf_shrub,,,O-8,L2,O-8L2,2024-05-16
9.40,10.40,3.50,shrub,broadleaf_shrub,,,O-8,L2,O-8L2,2024-05-16
10.41,10.70,4.00,forb,fern,Pteridium ,,O-8,L2,O-8L2,2024-05-16
10.71,10.91,2.50,shrub,broadleaf_shrub,,,O-8,L2,O-8L2,2024-05-16
11.10,11.35,2.50,shrub,broadleaf_shrub,,,O-8,L2,O-8L2,2024-05-16
11.60,11.90,3.50,forb,fern,Pteridium ,,O-8,L2,O-8L2,2024-05-16
12.10,12.50,3.00,shrub,broadleaf_shrub,,,O-8,L2,O-8L2,2024-05-16
12.80,13.55,2.50,shrub,broadleaf_shrub,,,O-8,L2,O-8L2,2024-05-16
13.80,14.90,2.50,shrub,broadleaf_shrub,,,O-8,L2,O-8L2,2024-05-16
16.95,17.60,2.00,shrub,broadleaf_shrub,,,O-8,L2,O-8L2,2024-05-16
18.20,18.50,2.00,shrub,broadleaf_shrub,,,O-8,L2,O-8L2,2024-05-16
19.50,20.00,2.00,shrub,broadleaf_shrub,,,O-8,L2,O-8L2,2024-05-16
0.50,0.80,4.00,shrubs,broadleaf_shrubs,Lyonia,,O-8,L1,O-8L1,2024-05-16
1.00,1.50,4.00,shrubs,broadleaf_shrubs,Illex,glabra,O-8,L1,O-8L1,2024-05-16
1.51,1.90,3.50,forb,ferns,Pteridium ,,O-8,L1,O-8L1,2024-05-16
3.50,3.70,2.50,shrubs,broadleaf_shrubs,Morella,,O-8,L1,O-8L1,2024-05-16
7.10,7.35,1.50,shrubs,broadleaf_shrubs,Lyonia,,O-8,L1,O-8L1,2024-05-16
7.90,8.20,2.00,shrubs,broadleaf_shrubs,Mix,,O-8,L1,O-8L1,2024-05-16
9.30,9.50,4.50,shrubs,broadleaf_shrubs,Illex,glabra,O-8,L1,O-8L1,2024-05-16
11.00,11.70,4.00,shrubs,broadleaf_shrubs,Mix,,O-8,L1,O-8L1,2024-05-16
14.70,15.15,8.00,shrubs,saw_palmetto,Serenoa,repens,O-8,L1,O-8L1,2024-05-16
17.20,17.40,3.00,forb,fern,Pteridium ,,O-8,L1,O-8L1,2024-05-16
17.41,17.90,8.00,shrubs,saw_palmetto,Serenoa,repens,O-8,L1,O-8L1,2024-05-16
19.80,20.00,6.00,shrubs,saw_palmetto,Serenoa,repens,O-8,L1,O-8L1,2024-05-16
0.40,0.80,5.00,conifer,pine,Pinus,,O-7,L4,O-7L4,2024-05-16
0.81,1.19,4.00,shrubs,broadleaf_shrubs,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia / Vaccinium myrsinites,O-7,L4,O-7L4,2024-05-16
1.20,1.40,4.50,shrubs,broadleaf_shrubs,Illex,glabra,O-7,L4,O-7L4,2024-05-16
1.55,1.70,5.50,shrubs,broadleaf_shrubs,Illex,glabra,O-7,L4,O-7L4,2024-05-16
1.75,2.00,2.00,shrubs,broadleaf_shrubs,Mix,,O-7,L4,O-7L4,2024-05-16
2.90,3.55,4.00,shrubs,broadleaf_shrubs,Illex,glabra,O-7,L4,O-7L4,2024-05-16
3.70,4.50,4.00,shrubs,broadleaf_shrubs,Illex,glabra,O-7,L4,O-7L4,2024-05-16
5.50,5.85,5.00,shrubs,broadleaf_shrubs,Illex,glabra,O-7,L4,O-7L4,2024-05-16
6.15,6.50,4.50,shrubs,broadleaf_shrubs,Mix,,O-7,L4,O-7L4,2024-05-16
6.80,7.10,5.00,forb,fern,Pteridium,,O-7,L4,O-7L4,2024-05-16
7.11,8.10,5.00,shrubs,broadleaf_shrubs,Mix,,O-7,L4,O-7L4,2024-05-16
8.25,8.45,4.50,shrubs,broadleaf_shrubs,Illex,glabra,O-7,L4,O-7L4,2024-05-16
9.05,9.50,4.00,shrubs,broadleaf_shrubs,Mix,,O-7,L4,O-7L4,2024-05-16
9.65,10.05,4.00,shrubs,broadleaf_shrubs,Mix,,O-7,L4,O-7L4,2024-05-16
10.10,10.60,2.50,shrubs,broadleaf_shrubs,Vaccinium,,O-7,L4,O-7L4,2024-05-16
11.25,11.50,4.00,shrubs,broadleaf_shrubs,Illex,,O-7,L4,O-7L4,2024-05-16
11.65,11.85,4.00,shrubs,broadleaf_shrubs,Illex,,O-7,L4,O-7L4,2024-05-16
11.90,12.10,2.50,forb,fern,Pteridium,,O-7,L4,O-7L4,2024-05-16
12.11,12.80,5.00,shrubs,broadleaf_shrubs,Mix,,O-7,L4,O-7L4,2024-05-16
12.95,13.30,3.00,forb,fern,Pteridium,,O-7,L4,O-7L4,2024-05-16
13.30,13.50,4.50,shrubs,broadleaf_shrubs,Illex,glabra,O-7,L4,O-7L4,2024-05-16
13.75,14.20,8.00,shrubs,saw_palmetto,Serenoa,repens,O-7,L4,O-7L4,2024-05-16
14.60,14.90,4.00,shrubs,broadleaf_shrubs,Illex,glabra,O-7,L4,O-7L4,2024-05-16
15.00,15.55,5.00,shrubs,broadleaf_shrubs,Persea,,O-7,L4,O-7L4,2024-05-16
15.56,15.80,3.00,shrubs,broadleaf_shrubs,Illex,glabra,O-7,L4,O-7L4,2024-05-16
15.90,16.15,4.50,shrubs,broadleaf_shrubs,Illex,glabra,O-7,L4,O-7L4,2024-05-16
16.60,16.80,3.50,forb,fern,Pteridium,,O-7,L4,O-7L4,2024-05-16
16.81,17.30,9.00,shrubs,saw_palmetto,Serenoa,repens,O-7,L4,O-7L4,2024-05-16
17.90,18.10,5.00,shrubs,broadleaf_shrubs,Illex,glabra,O-7,L4,O-7L4,2024-05-16
18.11,18.55,4.00,forb,fern,Pteridium,,O-7,L4,O-7L4,2024-05-16
18.56,19.30,4.50,shrubs,broadleaf_shrubs,Illex,glabra,O-7,L4,O-7L4,2024-05-16
19.31,19.60,2.00,shrubs,broadleaf_shrubs,Vaccinium,,O-7,L4,O-7L4,2024-05-16
19.61,19.80,3.00,grass,grass_other,,,O-7,L4,O-7L4,2024-05-16
0.25,1.40,4.50,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia / Vaccinium myrsinites,O-7,L3,O-7L3,2024-05-16
1.45,1.65,4.50,shrub,broadleaf_shrub,Illex,glabra,O-7,L3,O-7L3,2024-05-16
1.85,2.00,4.00,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia ,O-7,L3,O-7L3,2024-05-16
2.01,2.35,4.00,forb,fern,Pteridium,,O-7,L3,O-7L3,2024-05-16
2.36,3.00,5.50,shrub,broadleaf_shrub,Illex,glabra,O-7,L3,O-7L3,2024-05-16
3.15,3.75,5.50,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia / Vaccinium myrsinites,O-7,L3,O-7L3,2024-05-16
4.00,4.30,3.50,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia / Vaccinium myrsinites,O-7,L3,O-7L3,2024-05-16
4.45,5.20,5.50,forb,fern,Pteridium/Anchistea,,O-7,L3,O-7L3,2024-05-16
5.21,5.45,8.00,shrub,saw_palmetto,Serenoa,repens,O-7,L3,O-7L3,2024-05-16
5.46,5.94,6.00,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia ,O-7,L3,O-7L3,2024-05-16
5.95,6.25,6.00,shrub,saw_palmetto,Serenoa,repens,O-7,L3,O-7L3,2024-05-16
6.40,6.70,5.00,shrub,broadleaf_shrub,Illex,glabra,O-7,L3,O-7L3,2024-05-16
6.80,7.05,8.00,shrub,saw_palmetto,Serenoa,repens,O-7,L3,O-7L3,2024-05-16
7.30,8.20,9.50,shrub,saw_palmetto,Serenoa,repens,O-7,L3,O-7L3,2024-05-16
8.50,9.05,3.50,shrub,broadleaf_shrub,Illex,glabra,O-7,L3,O-7L3,2024-05-16
10.05,10.35,7.00,shrub,broadleaf_shrub,Illex,glabra,O-7,L3,O-7L3,2024-05-16
10.40,10.80,2.00,grass,wiregrass,Aristida,,O-7,L3,O-7L3,2024-05-16
10.81,13.60,6.50,shrub,broadleaf_shrub,Mix,,O-7,L3,O-7L3,2024-05-16
13.61,14.10,3.00,forb,fern,Pteridium,,O-7,L3,O-7L3,2024-05-16
14.15,15.90,9.00,shrub,broadleaf_shrub,Illex,glabra,O-7,L3,O-7L3,2024-05-16
16.10,16.80,7.50,shrub,broadleaf_shrub,Illex,glabra,O-7,L3,O-7L3,2024-05-16
17.10,17.50,6.50,shrub,broadleaf_shrub,Illex,glabra,O-7,L3,O-7L3,2024-05-16
17.60,17.90,6.50,conifer,pine,Pinus,,O-7,L3,O-7L3,2024-05-16
18.10,18.50,7.00,shrub,broadleaf_shrub,Illex,glabra,O-7,L3,O-7L3,2024-05-16
18.65,19.00,7.50,shrub,broadleaf_shrub,Illex,glabra,O-7,L3,O-7L3,2024-05-16
19.20,19.55,8.50,conifer,pine,Pinus,,O-7,L3,O-7L3,2024-05-16
19.56,20.00,5.00,shrub,broadleaf_shrub,Mix,,O-7,L3,O-7L3,2024-05-16
0.00,0.30,5.00,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia,O-7,L2,O-7L2,2024-05-16
0.80,1.45,5.00,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia,O-7,L2,O-7L2,2024-05-16
1.60,1.85,5.50,shrub,broadleaf_shrub,Illex,glabra,O-7,L2,O-7L2,2024-05-16
2.00,2.70,4.50,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia / Vaccinium myrsinites,O-7,L2,O-7L2,2024-05-16
2.75,3.15,4.50,forb,fern,Pteridium,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia,O-7,L2,O-7L2,2024-05-16
3.16,3.45,5.00,shrub,broadleaf_shrub,Mix,,O-7,L2,O-7L2,2024-05-16
3.75,4.05,4.00,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia,O-7,L2,O-7L2,2024-05-16
4.20,4.45,3.00,forb,fern,Pteridium,,O-7,L2,O-7L2,2024-05-16
4.55,4.80,4.00,forb,fern,Pteridium,,O-7,L2,O-7L2,2024-05-16
5.85,6.05,4.00,shrub,broadleaf_shrub,Illex,glabra,O-7,L2,O-7L2,2024-05-16
6.25,6.45,6.00,shrub,broadleaf_shrub,Gaylussacia,,O-7,L2,O-7L2,2024-05-16
6.80,7.05,4.50,shrub,broadleaf_shrub,Illex,glabra,O-7,L2,O-7L2,2024-05-16
7.20,7.55,9.00,shrub,broadleaf_shrub,Vaccinium,fuscatum,O-7,L2,O-7L2,2024-05-16
7.90,8.45,6.00,shrub,broadleaf_shrub,Persea ,,O-7,L2,O-7L2,2024-05-16
8.80,9.05,6.00,shrub,saw_palmetto,Serenoa,repens,O-7,L2,O-7L2,2024-05-16
9.25,9.50,5.50,shrub,saw_palmetto,Serenoa,repens,O-7,L2,O-7L2,2024-05-16
9.80,10.70,8.00,shrub,saw_palmetto,Serenoa,repens,O-7,L2,O-7L2,2024-05-16
10.80,11.00,3.50,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa ,O-7,L2,O-7L2,2024-05-16
11.10,11.85,6.00,shrub,broadleaf_shrub,Illex,glabra,O-7,L2,O-7L2,2024-05-16
12.20,12.40,4.50,shrub,broadleaf_shrub,Illex,glabra,O-7,L2,O-7L2,2024-05-16
12.41,12.75,8.50,shrub,saw_palmetto,Serenoa,repens,O-7,L2,O-7L2,2024-05-16
12.76,13.00,3.50,shrub,broadleaf_shrub,Illex,glabra,O-7,L2,O-7L2,2024-05-16
13.30,13.80,5.50,shrub,broadleaf_shrub,Illex,glabra,O-7,L2,O-7L2,2024-05-16
14.30,14.50,5.00,conifer,pine,Pinus,,O-7,L2,O-7L2,2024-05-16
14.51,14.70,3.00,forb,fern,Pteridium,,O-7,L2,O-7L2,2024-05-16
15.35,16.30,3.50,forb,fern,Pteridium,,O-7,L2,O-7L2,2024-05-16
16.70,17.20,5.00,shrub,broadleaf_shrub,Persea ,,O-7,L2,O-7L2,2024-05-16
17.25,17.75,7.00,shrub,broadleaf_shrub,Persea ,,O-7,L2,O-7L2,2024-05-16
18.50,19.00,6.50,forb,fern,Anchistea,,O-7,L2,O-7L2,2024-05-16
19.50,20.00,8.00,conifer,pine,Pinus,,O-7,L2,O-7L2,2024-05-16
0.00,0.20,5.00,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia,O-7,L1,O-7L1,2024-05-16
0.40,0.90,4.50,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia,O-7,L1,O-7L1,2024-05-16
1.30,1.75,4.00,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia,O-7,L1,O-7L1,2024-05-16
2.00,3.20,5.00,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia,O-7,L1,O-7L1,2024-05-16
3.21,3.45,7.50,forb,forb_other,Mix,Pteridium/Rhexia alifanus,O-7,L1,O-7L1,2024-05-16
3.46,5.10,4.50,shrub,broadleaf_shrub,Illex ,glabra,O-7,L1,O-7L1,2024-05-16
5.45,5.80,6.00,shrub,broadleaf_shrub,Lyonia,fruticosa,O-7,L1,O-7L1,2024-05-16
6.00,6.55,5.00,shrub,broadleaf_shrub,Illex,glabra,O-7,L1,O-7L1,2024-05-16
6.56,6.75,4.00,forb,fern,Pteridium,,O-7,L1,O-7L1,2024-05-16
6.85,7.25,5.00,shrub,broadleaf_shrub,Mix,Diospyros virginiana / Vacciniun myrsinites  ,O-7,L1,O-7L1,2024-05-16
7.50,8.20,6.00,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa ,O-7,L1,O-7L1,2024-05-16
8.21,9.15,4.00,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia,O-7,L1,O-7L1,2024-05-16
9.45,9.70,5.00,forb,forb_other,Rhexia,alifanus,O-7,L1,O-7L1,2024-05-16
10.10,10.65,4.00,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia,O-7,L1,O-7L1,2024-05-16
10.90,11.15,4.00,forb,fern,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia,O-7,L1,O-7L1,2024-05-16
11.16,12.30,10.50,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia,O-7,L1,O-7L1,2024-05-16
12.55,12.80,5.00,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia,O-7,L1,O-7L1,2024-05-16
13.00,13.35,7.00,shrub,broadleaf_shrub,Mix,Illex glabra / Gaylussacia tomentosa / Lyonia fruticosa / Gaylussacia dumosa /  Aronia arbutifolia,O-7,L1,O-7L1,2024-05-16
0.55,14.45,8.50,shrub,broadleaf_shrub,Illex,glabra,O-7,L1,O-7L1,2024-05-16
14.55,15.00,5.00,shrub,broadleaf_shrub,Illex,glabra,O-7,L1,O-7L1,2024-05-16
15.01,15.70,4.50,forb,fern,Mix,Pteridium/Anchistea,O-7,L1,O-7L1,2024-05-16
15.90,16.40,4.00,forb,fern,Pteridium,,O-7,L1,O-7L1,2024-05-16
16.41,17.20,7.50,shrub,broadleaf_shrub,Persea , palustris,O-7,L1,O-7L1,2024-05-16
17.50,18.00,4.00,forb,fern,Pteridium,,O-7,L1,O-7L1,2024-05-16
18.90,19.40,5.00,shrub,broadleaf_shrub,Illex,glabra,O-7,L1,O-7L1,2024-05-16
19.75,20.00,4.00,forb,fern,Pteridium,,O-7,L1,O-7L1,2024-05-16
2.90,3.40,4.00,grass,bluestem,Andropogon ,,M-5,L4,M-5L4,2024-05-13
6.60,6.90,3.50,grass,bluestem,Andropogon ,,M-5,L4,M-5L4,2024-05-13
7.44,7.80,4.00,grass,bluestem,Andropogon ,,M-5,L4,M-5L4,2024-05-13
7.85,8.10,2.00,grass,grass_other,Dichanthelium,,M-5,L4,M-5L4,2024-05-13
8.20,8.80,4.00,grass,bluestem,Andropogon ,,M-5,L4,M-5L4,2024-05-13
8.90,9.20,4.00,grass,bluestem,Andropogon ,,M-5,L4,M-5L4,2024-05-13
11.50,11.80,6.00,shrub,broadleaf_shrub,Rubus,,M-5,L4,M-5L4,2024-05-13
13.05,13.30,5.00,grass,bluestem,Andropogon ,,M-5,L4,M-5L4,2024-05-13
